cycle_id,target,step,relative_time,value,phase,baseline,carrying_capacity,lag_fraction,decline_start,growth_rate
SYN-00493,OD,22,0.7857142857142857,0.9977386273073443,stationary,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00493,OD,23,0.8214285714285714,0.9763525464584454,decline,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00493,OD,24,0.8571428571428571,1.0104026617557595,decline,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00493,OD,25,0.8928571428571429,1.0316932940732126,decline,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00493,OD,26,0.9285714285714286,1.0338834128647172,decline,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00493,OD,27,0.9642857142857143,0.9858670485723068,decline,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00493,OD,28,1.0,0.9519608233715169,decline,0.4550692490526731,1.0505341506138435,0.11836275092205481,0.7937177984073498,8.069231511686876
SYN-00494,OD,0,0.0,0.5584736405786398,lag,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,1,0.125,0.5715773041443215,lag,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,2,0.25,0.5800777209426591,exponential,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,3,0.375,0.648087945825423,exponential,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,4,0.5,0.8328664776460406,exponential,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,5,0.625,0.9942652561386608,exponential,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,6,0.75,1.1162808759043394,decline,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,7,0.875,1.148995834987549,decline,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00494,OD,8,1.0,1.1747288776615605,decline,0.5553192615947011,1.188846987226638,0.21885388469316852,0.7405414807126686,7.698149552573112
SYN-00495,OD,0,0.0,0.496996974782046,lag,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,1,0.04,0.5062599461442144,lag,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,2,0.08,0.5108731334862784,lag,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,3,0.12,0.5001699997714578,lag,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,4,0.16,0.5267358603918464,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,5,0.2,0.5471391756477443,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,6,0.24,0.5477879334120251,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,7,0.28,0.5600781656268313,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,8,0.32,0.6432747779354904,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,9,0.36,0.6741372196828619,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,10,0.4,0.757870187163538,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,11,0.44,0.829789099851731,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,12,0.48,0.8563958016921066,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,13,0.52,0.9211211476310125,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,14,0.56,0.9440994630975862,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,15,0.6,0.953415250274358,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,16,0.64,0.9924742774944518,exponential,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,17,0.68,0.9748144762912715,stationary,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,18,0.72,1.0069099970366895,stationary,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,19,0.76,0.9681837012487473,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,20,0.8,0.9929033449960537,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,21,0.84,0.9966641312289196,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,22,0.88,0.9832651676087831,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,23,0.92,0.9900231658166486,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,24,0.96,0.9780972557650832,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00495,OD,25,1.0,0.9875274393064737,decline,0.4984563666009612,1.0121566135168991,0.1584347346272369,0.7428109283631326,10.425122149994106
SYN-00496,OD,0,0.0,0.3827037120780434,lag,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,1,0.08333333333333333,0.45141225199804064,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,2,0.16666666666666666,0.5324206310774116,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,3,0.25,0.7046615408667813,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,4,0.3333333333333333,0.8076240249501037,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,5,0.4166666666666667,0.864810724882781,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,6,0.5,0.8908331715393343,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,7,0.5833333333333334,0.9292031003510507,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,8,0.6666666666666666,0.95487669514967,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,9,0.75,0.9358612433311272,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,10,0.8333333333333334,0.9811421690674038,exponential,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,11,0.9166666666666666,0.917054076098659,decline,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00496,OD,12,1.0,0.6988612701654655,decline,0.4089915999045537,0.9230079646385813,0.04619966242988023,0.888549414003046,10.93300342565982
SYN-00497,OD,0,0.0,0.36353465287395015,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,1,0.04,0.40517742996879663,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,2,0.08,0.38630477638486044,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,3,0.12,0.43101107089746604,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,4,0.16,0.4052270620131663,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,5,0.2,0.3868504877610271,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,6,0.24,0.37406260519001516,lag,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,7,0.28,0.40861563016175656,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,8,0.32,0.41699585993215205,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,9,0.36,0.4715633320469736,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,10,0.4,0.5309670279791533,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,11,0.44,0.6123600431977624,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,12,0.48,0.7028119702040061,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,13,0.52,0.7811631318997768,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,14,0.56,0.8132218236104163,exponential,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,15,0.6,0.8851749239657076,stationary,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,16,0.64,0.9029664446425407,stationary,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,17,0.68,0.9860846426561448,stationary,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,18,0.72,0.9707285532843911,stationary,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,19,0.76,1.004950741564905,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,20,0.8,0.9885574789164335,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,21,0.84,1.048311255467299,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,22,0.88,1.0223751079494312,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,23,0.92,1.0390642722848253,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,24,0.96,1.0158027231862405,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00497,OD,25,1.0,1.00474833553045,decline,0.3707452219081553,1.0497585039982011,0.24250358265920782,0.7438605751777427,7.595960469945717
SYN-00498,OD,0,0.0,0.48012597736958096,lag,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,1,0.1111111111111111,0.494552844359807,lag,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,2,0.2222222222222222,0.4781031543943354,exponential,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,3,0.3333333333333333,0.5417295719974383,exponential,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,4,0.4444444444444444,0.7486564903743508,exponential,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,5,0.5555555555555556,0.8782550231684936,exponential,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,6,0.6666666666666666,0.8914436331978927,exponential,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,7,0.7777777777777778,0.9198184735451335,stationary,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,8,0.8888888888888888,0.8897468006502327,decline,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00498,OD,9,1.0,0.7557083465371531,decline,0.4705857393831534,0.9229635296130323,0.15293524598585462,0.8498720466719322,14.48893270723983
SYN-00499,OD,0,0.0,0.4875023941681223,lag,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,1,0.05263157894736842,0.4596418814094848,lag,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,2,0.10526315789473684,0.4626505207882972,lag,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,3,0.15789473684210525,0.4407015779418837,lag,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,4,0.21052631578947367,0.48062682752515606,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,5,0.2631578947368421,0.4456620308231224,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,6,0.3157894736842105,0.4369150693330494,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,7,0.3684210526315789,0.45244377562369376,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,8,0.42105263157894735,0.501600179770144,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,9,0.47368421052631576,0.5355254492345763,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,10,0.5263157894736842,0.5625499453082056,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,11,0.5789473684210527,0.6169922318596668,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,12,0.631578947368421,0.6390723594184494,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,13,0.6842105263157895,0.6762266868583705,exponential,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,14,0.7368421052631579,0.7282264758338803,stationary,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,15,0.7894736842105263,0.7344887270804927,stationary,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,16,0.8421052631578947,0.7387753246034361,stationary,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,17,0.8947368421052632,0.767212612003085,stationary,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,18,0.9473684210526315,0.7893094902981095,stationary,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00499,OD,19,1.0,0.7929181551835791,stationary,0.4592347855824519,0.8075068398891113,0.179023416296872,1.0,7.0433006851814035
SYN-00500,OD,0,0.0,0.3086395367427667,lag,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,1,0.06666666666666667,0.30089912955839226,lag,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,2,0.13333333333333333,0.3184895510378831,lag,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,3,0.2,0.3627008633815243,lag,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,4,0.26666666666666666,0.3686705745620199,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,5,0.3333333333333333,0.395757063430623,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,6,0.4,0.41611566316591914,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,7,0.4666666666666667,0.5281072722689071,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,8,0.5333333333333333,0.6399116819402157,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,9,0.6,0.8088297769215205,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,10,0.6666666666666666,0.9465016118118225,exponential,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,11,0.7333333333333333,1.0459750329574207,decline,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,12,0.8,1.0937463491672468,decline,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,13,0.8666666666666667,1.1045761499460383,decline,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,14,0.9333333333333333,1.0999215061218512,decline,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00500,OD,15,1.0,1.0780391476202602,decline,0.2957209282896566,1.2095013175104385,0.2630091507588294,0.7074462499767612,7.206403534815283
SYN-00501,OD,0,0.0,0.5079128909674105,lag,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,1,0.06666666666666667,0.5492623918809383,lag,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,2,0.13333333333333333,0.5315539074110236,lag,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,3,0.2,0.5317381668324497,exponential,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,4,0.26666666666666666,0.5958020436177599,exponential,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,5,0.3333333333333333,0.7886766528755005,exponential,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,6,0.4,0.9204132513490487,exponential,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,7,0.4666666666666667,1.052499118944557,exponential,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,8,0.5333333333333333,1.0565127776144205,exponential,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,9,0.6,1.069869914524355,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,10,0.6666666666666666,1.0506589558099009,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,11,0.7333333333333333,1.002380976666221,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,12,0.8,1.0204683614685213,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,13,0.8666666666666667,1.0930401556820653,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,14,0.9333333333333333,1.0893571662007113,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00501,OD,15,1.0,1.1089596554482597,stationary,0.5106970688970389,1.0642985560310578,0.1985953391668895,1.0,15.086473436552222
SYN-00502,OD,0,0.0,0.4824781439668482,lag,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,1,0.03333333333333333,0.48337758421796884,lag,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,2,0.06666666666666667,0.4671146095323326,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,3,0.1,0.44843145494173414,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,4,0.13333333333333333,0.4654150561291241,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,5,0.16666666666666666,0.5678575008167404,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,6,0.2,0.6104352065734443,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,7,0.23333333333333334,0.6585246585400624,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,8,0.26666666666666666,0.6604786466213715,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,9,0.3,0.6925348632133064,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,10,0.3333333333333333,0.8412531474132532,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,11,0.36666666666666664,0.9267107075705334,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,12,0.4,0.9705306241160668,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,13,0.43333333333333335,1.0004016650223824,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,14,0.4666666666666667,0.999083826250186,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,15,0.5,1.097517823433091,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,16,0.5333333333333333,1.1672367951768445,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,17,0.5666666666666667,1.1451740130671986,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,18,0.6,1.140661582169926,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,19,0.6333333333333333,1.2140592455827295,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,20,0.6666666666666666,1.186606545007276,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,21,0.7,1.2612859948346813,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,22,0.7333333333333333,1.2321264966628145,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,23,0.7666666666666667,1.2112311337030885,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,24,0.8,1.218072497791195,exponential,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,25,0.8333333333333334,1.2072017784528217,stationary,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,26,0.8666666666666667,1.2552944995796835,stationary,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,27,0.9,1.2691449510703625,stationary,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,28,0.9333333333333333,1.2827441629378074,stationary,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,29,0.9666666666666667,1.2579139903383454,stationary,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00502,OD,30,1.0,1.2247943434170792,stationary,0.47184138915970947,1.2273411044954976,0.04617773165708374,1.0,9.520614330091897
SYN-00503,OD,0,0.0,0.3868127551039756,lag,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,1,0.07692307692307693,0.38437618958074343,lag,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,2,0.15384615384615385,0.3811282608885466,lag,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,3,0.23076923076923078,0.3921358860610087,exponential,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,4,0.3076923076923077,0.5261039931421081,exponential,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,5,0.38461538461538464,0.7831333752158296,exponential,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,6,0.46153846153846156,0.8947346650099699,exponential,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,7,0.5384615384615384,0.9908718952745005,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,8,0.6153846153846154,1.0975567802025916,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,9,0.6923076923076923,1.113624388822962,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,10,0.7692307692307693,1.1236081790233579,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,11,0.8461538461538461,1.1120382003610074,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,12,0.9230769230769231,1.0848661904147143,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00503,OD,13,1.0,1.0887875162552028,stationary,0.39907899616377246,1.1103048633287411,0.221273619681775,1.0,9.410452031864825
SYN-00504,OD,0,0.0,0.46631147113349786,lag,0.48226178528394625,0.8379948063966459,0.2344339949275163,0.7248619320343441,13.16615155370226
SYN-00504,OD,1,0.058823529411764705,0.48626151470070367,lag,0.48226178528394625,0.8379948063966459,0.2344339949275163,0.7248619320343441,13.16615155370226
SYN-00504,OD,2,0.11764705882352941,0.4789269129612123,lag,0.48226178528394625,0.8379948063966459,0.2344339949275163,0.7248619320343441,13.16615155370226
